"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"345862";1033438462;"15-009-01279";38,5098584;-98,7504835;"swd"
"345873";1033438484;"15-009-20500";38,5099766;-98,6122747;"swd"
"345877";1033438492;"15-009-22721";38,67212;-98,7092958;"swd"
"345922";1033438596;"15-015-01036";37,5076277;-96,7695604;"swd"
"345923";1033438600;"15-015-01037";37,5365773;-96,9956097;"swd"
"345924";1033438602;"15-015-19018";37,6131246;-96,8633151;"swd"
"346004";1033438818;"15-035-19211";37,46511;-97,02655;"swd"
"346007";1033438824;"15-035-19214";37,46568;-96,59462;"swd"
"346031";1033438896;"15-051-03455";39,0662159;-99,1843287;"swd"
"346032";1033438898;"15-051-03456";39,0698587;-99,1820427;"swd"
"346033";1033438900;"15-051-04525";38,8921966;-99,1954919;"swd"
"346038";1033438910;"15-051-20440";38,9642738;-99,1058799;"swd"
"346053";1033438940;"15-055-20387";37,8677559;-100,8399473;"swd"
"346062";1033438962;"15-063-20541";38,9017179;-100,6107563;"swd"
"346065";1033438968;"15-065-03018";39,222217;-99,7479813;"swd"
"346090";1033439018;"15-073-19444";37,6150987;-96,2230638;"swd"
"346095";1033439030;"15-073-21914";38,0964746;-95,970253;"swd"
"346101";1033439042;"15-077-20803";37,2447;-98,24594;"swd"
"346114";1033439068;"15-083-20790";38,0774614;-99,7099045;"swd"
"346120";1033439080;"15-095-00465";37,51053;-98,17006;"swd"
"346134";1033439108;"15-099-23764";37,3234537;-95,4995002;"swd"
"346171";1033439190;"15-121-19734";38,5469396;-94,9612471;"inj"
"346201";1033439250;"15-121-19762";38,5896632;-94,9855513;"swd"
"346205";1033439258;"15-121-19766";38,5481562;-94,9612674;"inj"
"346293";1033439434;"15-125-20305";37,1141843;-95,5772791;"swd"
"346298";1033439446;"15-125-30826";37,1084322;-95,7047151;"swd"
"346308";1033439466;"15-125-30836";37,3039129;-95,6201712;"swd"
"346329";1033439510;"15-133-01032";37,5938686;-95,2011997;"swd"
"346454";1033439764;"15-153-20831";39,9786382;-101,1750801;"swd"
"346456";1033439770;"15-159-01683";38,5118032;-98,4641478;"swd"
"346459";1033439776;"15-159-21618";38,5215679;-98,2046745;"swd"
"346467";1033439804;"15-163-00589";39,3509393;-99,2561841;"swd"
"346473";1033439822;"15-163-01111";39,3184592;-99,2892122;"swd"
"346477";1033439834;"15-163-01392";39,3401272;-99,2724649;"swd"
"346479";1033439838;"15-163-01806";39,3117779;-99,1001963;"swd"
"346480";1033439840;"15-163-02721";39,3203706;-99,2308994;"swd"
"346481";1033439846;"15-163-03176";39,3261759;-99,4345607;"swd"
"346482";1033439848;"15-163-03723";39,314787;-99,2682274;"swd"
"346483";1033439850;"15-163-03772";39,3365043;-99,2643601;"swd"
"346495";1033439880;"15-163-19110";39,3712053;-99,2468256;"swd"
"346510";1033439916;"15-163-19123";39,363939;-99,2487207;"swd"
"346522";1033439954;"15-163-19133";39,3383188;-99,2748209;"swd"
"346525";1033439962;"15-163-19134";39,3163825;-99,2542483;"swd"
"346526";1033439964;"15-163-19135";39,3184506;-99,2589409;"swd"
"346540";1033440002;"15-163-20328";39,318518;-99,2425088;"swd"
"346541";1033440004;"15-163-20372";39,3542586;-99,2445742;"swd"
"346543";1033440014;"15-163-20460";39,4186817;-99,1048081;"swd"
"346574";1033440092;"15-173-01036";37,47763;-97,33348;"swd"
"346586";1033440116;"15-179-21137";39,2774244;-100,1751167;"swd"
"346599";1033440148;"15-195-00512";39,08634;-99,8490157;"swd"
"346600";1033440150;"15-195-00978";39,1123206;-99,6114869;"swd"
"346615";1033440180;"15-205-26155";37,4938566;-95,7363778;"swd"
"346616";1033440182;"15-205-26156";37,546947;-95,7227832;"swd"
"346668";1033440286;"15-207-20742";37,8723503;-95,6921041;"swd"
"346686";1033440462;"15-165-20879";38,4487374;-99,0462789;"swd"
"346692";1033441115;"15-191-10372";37,2560864;-97,1811108;"swd"
"346693";1033441743;"15-077-10051";37,3725127;-98,2182136;"swd"
"346709";1033602855;"15-163-22235";39,4339147;-99,2411611;"swd"
"346789";1033660401;"15-007-22411";37,2713195;-98,9209658;"swd"
"346804";1033660433;"15-009-08617";38,3864865;-98,4826376;"swd"
"346809";1033660443;"15-009-20360";38,5063174;-98,609924;"swd"
"346810";1033660445;"15-009-22325";38,3892162;-98,8307213;"swd"
"346820";1033660471;"15-009-30923";38,4063465;-98,9601985;"swd"
"346823";1033660477;"15-011-23144";37,7604436;-95,0705809;"swd"
"346825";1033660495;"15-015-01115";37,86978;-97,01164;"swd"
"346826";1033660499;"15-015-01163";37,8602531;-96,9437509;"swd"
"346833";1033660513;"15-015-19542";37,65667;-96,95904;"swd"
"346836";1033660521;"15-015-20816";37,6171;-96,63933;"swd"
"346840";1033660531;"15-015-21760";37,782217;-96,9220642;"swd"
"346846";1033660547;"15-015-23672";37,61751;-97,00799;"swd"
"346890";1033660643;"15-035-01030";37,4385291;-96,6719453;"swd"
"346908";1033660693;"15-035-19227";37,4609014;-96,9719665;"inj"
"346912";1033660701;"15-035-22991";37,2284406;-96,9401031;"swd"
"346947";1033660785;"15-051-21837";38,83533;-99,4602182;"swd"
"346950";1033660791;"15-051-22339";38,8335159;-99,4814003;"swd"
"346996";1033660893;"15-065-01316";39,3928617;-99,7971475;"swd"
"346998";1033660897;"15-065-01696";39,3313315;-99,7564196;"swd"
"347017";1033660935;"15-065-20396";39,3160722;-99,6729584;"swd"
"347018";1033660937;"15-065-20541";39,3675222;-99,7918781;"swd"
"347021";1033660947;"15-065-21482";39,3116017;-99,6905855;"swd"
"347029";1033660965;"15-065-23099";39,2825628;-99,7211139;"swd"
"347034";1033660977;"15-073-21692";37,927529;-96,2317277;"swd"
"347073";1033661059;"15-095-30250";37,6307;-98,02401;"swd"
"347084";1033661081;"15-101-21014";38,6120184;-100,5706161;"swd"
"347099";1033661113;"15-113-20892";38,3634509;-97,4898184;"swd"
"347100";1033661115;"15-113-20959";38,3634003;-97,4745398;"swd"
"347101";1033661117;"15-115-00109";38,38339;-97,29711;"swd"
"347208";1033661333;"15-121-19851";38,6279673;-95,059264;"inj"
"347212";1033661341;"15-121-19855";38,6271437;-95,0593217;"inj"
"347293";1033661505;"15-121-19940";38,6517373;-94,7605691;"swd"
"347339";1033661597;"15-121-19986";38,6296815;-94,7827503;"inj"
"347401";1033661721;"15-125-30855";37,2975643;-95,719117;"swd"
"347425";1033661771;"15-133-26314";37,4951082;-95,4814053;"swd"
"347435";1033661791;"15-135-24405";38,4143735;-99,9130331;"swd"
"347447";1033661819;"15-151-21022";37,7125636;-99,0071967;"swd"
"347449";1033661823;"15-151-21948";37,7573517;-98,5855538;"swd"
"347453";1033661831;"15-159-21276";38,3612692;-98,3480225;"swd"
"347469";1033661873;"15-163-02690";39,3207306;-99,4298057;"swd"
"347473";1033661883;"15-163-03915";39,320671;-99,4684131;"swd"
"347484";1033661909;"15-163-19158";39,3267631;-99,4427161;"swd"
"347490";1033661921;"15-163-19162";39,3207758;-99,4393301;"swd"
"347492";1033661925;"15-163-19163";39,3189646;-99,4356093;"swd"
"347496";1033661933;"15-163-20373";39,3423614;-99,4471;"swd"
"347497";1033661935;"15-163-20447";39,3369989;-99,4214478;"swd"
"347500";1033661941;"15-163-20912";39,3261352;-99,4403963;"swd"
"347501";1033661943;"15-163-21003";39,32823;-99,44264;"swd"
"347503";1033661947;"15-163-21331";39,4214122;-99,2437634;"swd"
"347505";1033661955;"15-163-21588";39,4193479;-99,2569632;"swd"
"347507";1033661959;"15-163-22056";39,4301581;-99,2570947;"swd"
"347515";1033661977;"15-167-21487";38,9018861;-98,8715378;"swd"
"347524";1033661995;"15-169-00064";38,6108365;-97,6815857;"swd"
"347525";1033661997;"15-169-00066";38,72747;-97,69882;"swd"
"347526";1033661999;"15-169-00472";38,7309;-97,60626;"swd"
"347543";1033662085;"15-179-05161";39,5424766;-100,2838746;"swd"
"347546";1033662091;"15-179-20623";39,3019139;-100,3266817;"swd"
"347559";1033662119;"15-185-19076";38,1009641;-98,5722909;"swd"
"347660";1033664602;"15-135-01013";38,4662426;-99,9882234;"swd"
"347662";1033670409;"15-065-03274";39,2221149;-99,8301437;"inj"
"347667";1033673442;"15-007-22054";37,2287461;-98,409346;"swd"
"347671";1033673662;"15-007-01004";37,1510947;-98,4595134;"swd"
"347677";1033674603;"15-159-03449";38,4846;-98,46225;"swd"
"347704";1033706055;"15-167-21458";38,7570214;-98,7930237;"inj"
"347718";1033706656;"15-001-20040";37,9187247;-95,1943954;"swd"
"347764";1033706748;"15-009-00009";38,3541658;-98,6072468;"inj"
"347766";1033706752;"15-009-15544";38,3504284;-98,5922831;"swd"
"347785";1033706794;"15-015-19543";37,89311;-96,8936796;"swd"
"347788";1033706800;"15-015-20293";37,48052;-96,91802;"swd"
"347794";1033706812;"15-015-30460";38,07697;-96,99828;"swd"
"347841";1033706966;"15-035-19239";37,2523138;-97,137447;"swd"
"347842";1033706968;"15-035-19239";37,2523138;-97,137447;"swd"
"347863";1033707016;"15-041-00070";38,76989;-97,364;"swd"
"347865";1033707020;"15-041-20048";38,80448;-97,3411;"swd"
"347883";1033707056;"15-049-21289";37,4177396;-96,0667274;"swd"
"347885";1033707060;"15-051-00010";38,8032346;-99,2083151;"swd"
"347890";1033707078;"15-051-04999";38,8643541;-99,4716662;"swd"
"347892";1033707082;"15-051-20803";38,8715359;-99,5637002;"swd"
"347893";1033707084;"15-051-21834";38,8248458;-99,2359184;"swd"
"347894";1033707088;"15-051-23189";39,12191;-99,50498;"swd"
"347895";1033707090;"15-051-25170";39,0627196;-99,4974099;"swd"
"347934";1033707168;"15-063-21220";39,0160981;-100,6859474;"swd"
"347938";1033707182;"15-065-01336";39,3893313;-99,990527;"swd"
"347940";1033707186;"15-065-01340";39,3756116;-99,9907633;"swd"
"347944";1033707194;"15-065-02217";39,3321484;-100,0168532;"swd"
"347945";1033707196;"15-065-02236";39,3230707;-100,0379139;"swd"
"347946";1033707198;"15-065-02467";39,3594577;-99,9110158;"swd"
"347962";1033707232;"15-065-02771";39,3112255;-99,9976803;"swd"
"347968";1033707244;"15-065-02847";39,3865233;-99,9952424;"swd"
"347979";1033707270;"15-065-20248";39,3197927;-99,8849682;"swd"
"347982";1033707278;"15-065-20960";39,3919994;-99,9486042;"swd"
"347996";1033707312;"15-073-19451";37,9229337;-96,4108237;"swd"
"348020";1033707366;"15-095-01508";37,4919303;-98,0687505;"swd"
"348072";1033707476;"15-113-00878";38,56461;-97,43425;"swd"
"348073";1033707478;"15-113-20961";38,24469;-97,64677;"swd"
"348106";1033707544;"15-125-20430";37,2948046;-95,5352591;"swd"
"348126";1033707584;"15-125-30881";37,3850334;-95,7510188;"swd"
"348173";1033707678;"15-133-26351";37,4210644;-95,3622689;"swd"
"348230";1033707796;"15-169-19016";38,6336;-97,46614;"swd"
"348232";1033707800;"15-175-21352";37,0408926;-100,7029807;"swd"
"348251";1033707840;"15-185-11819";38,2157196;-98,5446589;"swd"
"348270";1033707890;"15-191-22405";37,2590101;-97,6982189;"swd"
"348278";1033707908;"15-195-19011";39,0271593;-99,624625;"swd"
"348279";1033707910;"15-195-19011";39,0271288;-99,6245445;"swd"
"348301";1033707954;"15-205-26215";37,4291094;-95,8497644;"swd"
"348379";1033722059;"15-063-20246";38,81301;-100,4587;"swd"
"348380";1033722188;"15-179-20347";39,2891617;-100,3315011;"swd"
"348413";1033723140;"15-207-91636";37,8575225;-95,8747833;"swd"
"348438";1033758764;"15-075-20019";37,7405208;-101,6944545;"swd"
"348440";1033758904;"15-207-01019";38,0018771;-95,6411814;"swd"
"348450";1033762445;"15-207-91488";37,988809;-95,5697475;"swd"
"348454";1033762505;"15-159-21208";38,3449766;-98,3560632;"swd"
"348462";1033762675;"15-073-90371";37,9686218;-95,9744013;"swd"
"348463";1033762677;"15-073-00262";37,9539784;-95,9594036;"swd"
"348464";1033762678;"15-073-90365";37,9613967;-95,9824799;"swd"
"348492";1033763667;"15-053-01013";38,5788484;-98,2786263;"swd"
"348501";1033763689;"15-055-21894";37,9965044;-100,9149576;"inj"
"348519";1033763729;"15-063-20032";38,7115564;-100,3075361;"swd"
"348520";1033763731;"15-063-20035";38,7049556;-100,3024084;"swd"
"348521";1033763735;"15-063-20092";38,856047;-100,5720081;"swd"
"348522";1033763737;"15-063-20097";38,783806;-100,4586224;"swd"
"348524";1033763741;"15-063-20160";38,8783877;-100,6057886;"swd"
"348526";1033763749;"15-063-20530";38,705513;-100,5853361;"swd"
"348527";1033763751;"15-063-20530";38,7057254;-100,5851111;"swd"
"348528";1033763757;"15-063-20977";39,130553;-100,7108535;"swd"
"348530";1033763761;"15-065-00448";39,3609811;-100,1236009;"swd"
"348534";1033763769;"15-065-02849";39,3502727;-100,1190636;"swd"
"348541";1033763783;"15-065-19100";39,3548147;-100,1188217;"swd"
"348550";1033763801;"15-065-22987";39,4178599;-99,6057094;"swd"
"348570";1033763849;"15-073-19456";37,8260051;-96,2653345;"swd"
"348583";1033763881;"15-081-10110";37,5965335;-101,0421216;"swd"
"348597";1033763911;"15-095-21082";37,5838625;-98,177096;"swd"
"348637";1033763991;"15-099-23831";37,2948999;-95,109027;"swd"
"348657";1033764031;"15-109-20266";38,9982902;-100,9826291;"swd"
"348659";1033764035;"15-109-20564";38,9480581;-101,0191477;"swd"
"348661";1033764039;"15-113-02021";38,40297;-97,592;"swd"
"348666";1033764051;"15-121-01061";38,5482213;-94,9644175;"inj"
"348670";1033764059;"15-121-01063";38,5481311;-94,9628404;"inj"
"348708";1033764135;"15-125-27032";37,3848048;-95,7509353;"swd"
"348797";1033764313;"15-145-01272";38,2820674;-99,0422285;"swd"
"348813";1033764349;"15-159-19175";38,4258864;-98,1571093;"swd"
"348824";1033764381;"15-163-02628";39,462082;-99,4521306;"swd"
"348825";1033764383;"15-163-03446";39,40203;-99,18342;"swd"
"348839";1033764417;"15-163-21545";39,27438;-99,3776447;"swd"
"348840";1033764419;"15-163-21769";39,4321395;-99,259724;"swd"
"348854";1033764451;"15-167-04488";38,8563566;-99,0019754;"swd"
"348874";1033764495;"15-173-20732";37,7969336;-97,1911005;"swd"
"348879";1033764505;"15-179-00012";39,3197689;-100,2378843;"swd"
"348880";1033764511;"15-179-00123";39,3264549;-100,2066157;"swd"
"348881";1033764513;"15-179-05176";39,3360496;-100,3057085;"swd"
"348885";1033764521;"15-179-05234";39,3342657;-100,3126767;"swd"
"348890";1033764531;"15-179-20024";39,3082935;-100,2390763;"swd"
"348891";1033764533;"15-179-20069";39,3132441;-100,5287071;"swd"
"348916";1033764591;"15-185-01986";38,1480245;-98,6792154;"swd"
"348927";1033764633;"15-191-21297";37,0759695;-97,2411822;"swd"
"348959";1033764711;"15-205-26226";37,4208558;-95,6378379;"swd"
"349001";1033766546;"15-009-03109";38,6333289;-98,5409882;"inj"
"349013";1033766607;"15-055-20946";38,1280747;-100,9643786;"swd"
"349014";1033766608;"15-179-30121";39,3079709;-100,2391611;"swd"
"349016";1033766613;"15-159-20680";38,4224169;-98,2448516;"swd"
"349022";1033766845;"15-207-20833";37,8853438;-95,8765638;"swd"
"349033";1033773441;"15-185-01967";38,1676145;-98,6113764;"swd"
"349073";1033776572;"15-133-90733";37,6488397;-95,3565309;"swd"
"349078";1033776831;"15-207-92115";37,7495324;-95,5791472;"swd"
"349083";1033776884;"15-003-90529";38,0968011;-95,4791084;"swd"
"349153";1033827585;"15-009-24897";38,2919652;-98,7236575;"swd"
"349194";1033827675;"15-049-22435";37,3288921;-96,2641444;"swd"
"349196";1033827683;"15-051-20151";38,8102367;-99,4626724;"swd"
"349197";1033827687;"15-051-22340";38,8091969;-99,4513507;"swd"
"349238";1033827776;"15-063-20018";38,8491446;-100,3151061;"swd"
"349241";1033827784;"15-063-20061";38,7102956;-100,1834377;"swd"
"349244";1033827792;"15-063-20075";38,85631;-100,27715;"swd"
"349248";1033827800;"15-063-20220";39,0675908;-100,7090855;"swd"
"349250";1033827810;"15-063-20381";38,8355019;-100,4705228;"swd"
"349253";1033827816;"15-063-20508";38,8549775;-100,504224;"swd"
"349255";1033827822;"15-063-20662";38,7860619;-100,2757481;"swd"
"349256";1033827826;"15-063-20701";38,8852875;-100,6016092;"swd"
"349257";1033827828;"15-063-20706";38,7719049;-100,2457275;"swd"
"349260";1033827834;"15-063-20878";38,7271448;-100,5515615;"swd"
"349261";1033827836;"15-063-20921";38,8998066;-100,6269892;"swd"
"349263";1033827840;"15-063-20985";38,7420363;-100,458294;"swd"
"349265";1033827844;"15-063-21050";38,7096737;-100,4267637;"swd"
"349266";1033827846;"15-063-21056";38,8122021;-100,4977445;"swd"
"349268";1033827852;"15-063-21127";38,7711;-100,56003;"swd"
"349269";1033827854;"15-063-21148";38,8824967;-100,5866716;"swd"
"349270";1033827856;"15-063-21179";38,7539608;-100,479333;"swd"
"349271";1033827858;"15-063-21189";38,910858;-100,6306782;"swd"
"349272";1033827860;"15-063-21375";38,72411;-100,44321;"swd"
"349273";1033827862;"15-063-21387";38,7227644;-100,6267576;"swd"
"349282";1033827882;"15-063-30210";38,721514;-100,2087334;"swd"
"349283";1033827888;"15-065-01043";39,4363826;-99,78547;"swd"
"349293";1033827910;"15-065-21879";39,1635534;-100,1367782;"swd"
"349338";1033828012;"15-099-23837";37,3244063;-95,4294319;"swd"
"349390";1033828120;"15-127-20464";38,70543;-96,38244;"swd"
"349394";1033828130;"15-131-20113";39,6086987;-95,881588;"swd"
"349439";1033828220;"15-133-26427";37,5997455;-95,3603401;"swd"
"349445";1033828232;"15-135-00362";38,4498733;-99,9714988;"swd"
"349476";1033828311;"15-163-00200";39,3063942;-99,1235247;"swd"
"349489";1033828343;"15-163-03579";39,3016856;-99,0772957;"swd"
"349490";1033828345;"15-163-03583";39,2971421;-99,073753;"swd"
"349501";1033828371;"15-163-03749";39,2826517;-99,0770598;"swd"
"349502";1033828373;"15-163-03750";39,2808391;-99,0770331;"swd"
"349522";1033828413;"15-163-19174";39,2944234;-99,0771353;"inj"
"349549";1033828469;"15-163-19197";39,2826514;-99,0641056;"swd"
"349576";1033828525;"15-163-20077";39,4456935;-99,4805214;"swd"
"349578";1033828531;"15-163-21614";39,4256297;-99,475904;"swd"
"349579";1033828533;"15-163-22091";39,4385491;-99,4689374;"swd"
"349597";1033828571;"15-171-19000";38,5679112;-100,7814282;"swd"
"349612";1033828605;"15-185-22777";38,03159;-98,8153;"swd"
"349624";1033828641;"15-195-00421";39,0748595;-99,7675239;"swd"
"349626";1033828645;"15-195-00430";39,0671905;-99,6101147;"swd"
"349634";1033828661;"15-195-00895";39,0218912;-99,8190613;"swd"
"349635";1033828663;"15-195-00904";38,9547085;-99,6001188;"swd"
"349641";1033828675;"15-195-01048";39,0916599;-99,6064504;"swd"
"349642";1033828677;"15-195-01050";39,0164281;-99,8226163;"swd"
"349644";1033828681;"15-195-01076";38,9836242;-99,6297688;"swd"
"349647";1033828687;"15-195-01268";38,9742563;-99,7617439;"swd"
"349648";1033828689;"15-195-01324";39,0900375;-99,8538208;"swd"
"349650";1033828693;"15-195-01364";39,0970604;-99,8488527;"swd"
"349651";1033828695;"15-195-01403";39,0292;-99,84484;"swd"
"349652";1033828697;"15-195-01429";38,9781634;-99,6252566;"swd"
"349656";1033828705;"15-195-19012";38,9844617;-99,6159214;"swd"
"349658";1033828709;"15-195-19013";39,0825374;-99,8261803;"swd"
"349661";1033828717;"15-195-20121";39,1002027;-99,8494416;"swd"
"349662";1033828719;"15-195-20246";39,0852927;-99,822223;"swd"
"349663";1033828721;"15-195-20264";39,0922827;-99,5955651;"swd"
"349664";1033828723;"15-195-20327";38,7961487;-99,6308243;"swd"
"349666";1033828727;"15-195-20880";39,0218;-99,65063;"swd"
"349668";1033828731;"15-195-21395";38,9739181;-99,6433368;"swd"
"349671";1033828737;"15-195-30126";38,9852364;-99,7732049;"swd"
"349675";1033828747;"15-205-20894";37,4708849;-95,760126;"swd"
"349760";1033829579;"15-163-00670";39,1571797;-99,4756739;"swd"
"349785";1033890090;"15-003-01004";38,0887582;-95,3548203;"swd"
"349806";1033891238;"15-035-30432";37,3988972;-96,9917132;"swd"
"349811";1033891564;"15-035-00918";37,4666954;-96,8376752;"swd"
"349841";1033892215;"15-035-20871";37,3727197;-96,9621808;"swd"
"349842";1033892216;"15-035-20912";37,3727378;-96,9640047;"swd"
"349845";1033892219;"15-135-21609";38,4632031;-100,1555028;"swd"
"349847";1033892224;"15-135-20683";38,5646135;-100,1442679;"swd"
"349848";1033892244;"15-035-90680";37,3575168;-96,9858418;"swd"
"349852";1033892249;"15-135-22224";38,608101;-100,111366;"swd"
"349853";1033892250;"15-035-90731";37,3338066;-96,9993281;"swd"
"349868";1033892805;"15-035-90610";37,3034867;-96,9526924;"swd"
"349882";1033893421;"15-035-30433";37,345243;-96,9077662;"inj"
"349891";1033893432;"15-035-90540";37,3133936;-96,9109928;"swd"
"349915";1033894228;"15-035-30454";37,3171006;-96,8077636;"inj"
"349942";1033928433;"15-035-19009";37,2890038;-96,9401427;"swd"
"349947";1033928750;"15-009-22204";38,3464392;-99,0180314;"swd"
"349951";1033928770;"15-035-23546";37,2747215;-96,9773864;"swd"
"349982";1033930082;"15-009-20428";38,4938478;-98,5344568;"swd"
"349994";1033930633;"15-035-01771";37,2976246;-96,8756437;"swd"
"350003";1033930750;"15-065-02606";39,1588983;-99,6246549;"swd"
"350004";1033930762;"15-009-01450";38,6659755;-98,6591278;"swd"
"350041";1033930990;"15-009-03108";38,63326;-98,5388;"swd"
"350045";1033931000;"15-009-20067";38,3482955;-98,5500147;"swd"
"350049";1033931008;"15-009-22955";38,6553481;-98,8732238;"swd"
"350063";1033931044;"15-019-23382";37,1819496;-95,9645142;"swd"
"350097";1033931118;"15-035-21091";37,24998;-96,93268;"swd"
"350120";1033931166;"15-051-19115";38,755917;-99,2854983;"swd"
"350122";1033931170;"15-051-21185";38,8820669;-99,5265199;"swd"
"350123";1033931172;"15-051-21199";38,8867384;-99,5290186;"swd"
"350124";1033931174;"15-051-23066";38,806866;-99,2082727;"swd"
"350136";1033931198;"15-051-25493";38,8309132;-99,5907694;"swd"
"350140";1033931206;"15-053-00635";38,68444;-98,47878;"swd"
"350201";1033931338;"15-065-02352";39,4537212;-100,1518375;"swd"
"350204";1033931344;"15-065-02679";39,4773346;-100,1447063;"swd"
"350208";1033931352;"15-065-03064";39,2021609;-99,8318701;"swd"
"350219";1033931380;"15-065-20910";39,3094363;-99,8293595;"swd"
"350222";1033931386;"15-065-22684";39,4767016;-99,9216538;"swd"
"350252";1033931448;"15-095-01551";37,60861;-97,92127;"inj"
"350254";1033931454;"15-095-01822";37,5879479;-98,0647647;"swd"
"350262";1033931488;"15-095-19005";37,5914657;-98,0647595;"swd"
"350276";1033931522;"15-113-05449";38,4095322;-97,5084914;"swd"
"350283";1033931536;"15-119-20942";37,4221162;-100,6385051;"swd"
"350535";1033932042;"15-135-20710";38,4479525;-100,038049;"swd"
"350536";1033932044;"15-135-20834";38,5209135;-100,0719315;"swd"
"350540";1033932052;"15-135-24447";38,3982213;-99,8998153;"swd"
"350550";1033932072;"15-135-24457";38,6482554;-99,9820433;"swd"
"350557";1033932086;"15-159-02033";38,36516;-97,93954;"swd"
"350562";1033932100;"15-159-30072";38,30832;-98,44407;"swd"
"350566";1033932110;"15-163-00716";39,2950009;-99,2544105;"swd"
"350569";1033932118;"15-163-01470";39,2987364;-99,1705389;"swd"
"350574";1033932128;"15-163-02090";39,1896641;-99,5014228;"swd"
"350575";1033932130;"15-163-02092";39,1859702;-99,4967689;"swd"
"350576";1033932132;"15-163-02338";39,2858894;-99,2174743;"swd"
"350580";1033932140;"15-163-02942";39,2795089;-99,2163369;"swd"
"350584";1033932150;"15-163-03326";39,1862032;-99,4993987;"swd"
"350595";1033932172;"15-163-04092";39,178935;-99,5114438;"swd"
"350600";1033932182;"15-163-08645";39,2798888;-99,1964161;"swd"
"350610";1033932204;"15-163-19220";39,2809294;-99,1520964;"swd"
"350612";1033932208;"15-163-19221";39,2480777;-99,120259;"swd"
"350616";1033932218;"15-163-19226";39,2886282;-99,0891405;"swd"
"350622";1033932230;"15-163-19231";39,2786286;-99,2198427;"swd"
"350632";1033932256;"15-163-23514";39,2945284;-99,2497008;"swd"
"350634";1033932260;"15-163-30045";39,2855774;-99,093908;"swd"
"350641";1033932276;"15-167-19189";38,7504261;-98,7856044;"swd"
"350645";1033932284;"15-167-21601";38,8845374;-98,9064303;"swd"
"350661";1033932318;"15-179-20699";39,4367448;-100,7114328;"swd"
"350665";1033932326;"15-185-01957";38,1713447;-98,5976886;"swd"
"350666";1033932328;"15-185-21466";38,142544;-98,6996339;"swd"
"350668";1033932332;"15-185-23337";38,1805746;-98,8171384;"swd"
"350683";1033932364;"15-195-00287";38,9655193;-99,7413312;"swd"
"350684";1033932366;"15-195-00287";38,9655193;-99,7413312;"swd"
"350686";1033932370;"15-195-01095";38,9654676;-99,7272198;"swd"
"350754";1033932510;"15-035-30190";37,28032;-96,9305105;"swd"
"350759";1033932515;"15-035-30442";37,2632537;-96,8734512;"swd"
"350784";1033934711;"15-035-90571";37,2857927;-96,7313556;"swd"
"350786";1033934713;"15-035-00249";37,2667603;-96,8057631;"inj"
"350790";1033934805;"15-035-20897";37,25644;-96,77875;"swd"
"350802";1033934956;"15-035-00540";37,2678144;-96,5672265;"swd"
"350804";1033934961;"15-035-30455";37,20583;-97,04608;"swd"
"350807";1033934969;"15-035-90511";37,1923666;-97,1017006;"swd"
"350812";1033935034;"15-035-90584";37,1978714;-97,0541802;"swd"
"350813";1033935036;"15-065-21892";39,5510108;-99,6223028;"swd"
"350852";1033938063;"15-167-00193";38,8426985;-98,7609613;"swd"
"350861";1033938108;"15-035-30460";37,2040358;-97,0396083;"swd"
"350867";1033938360;"15-035-60010";37,1983666;-96,9495753;"swd"
"350874";1033938367;"15-035-19412";37,1660145;-97,0045124;"swd"
"350875";1033938368;"15-035-21985";37,17038;-96,98995;"inj"
"350876";1033938369;"15-035-22053";37,1530401;-96,9518909;"swd"
"350879";1033938550;"15-035-00127";37,1567633;-96,9791284;"swd"
"350880";1033938551;"15-035-01074";37,1424265;-97,0348609;"swd"
"350888";1033938559;"15-035-01765";37,187351;-96,860298;"swd"
"350903";1033938787;"15-035-21835";37,1490718;-96,8838601;"swd"
"350913";1033939183;"15-159-20946";38,33587;-98,32762;"swd"
"350917";1033939483;"15-035-90653";37,1307351;-96,8138241;"swd"
"350933";1033972182;"15-035-23081";37,1622377;-96,526214;"swd"
"351000";1033972360;"15-007-22983";37,2688343;-98,9306713;"swd"
"351007";1033972374;"15-009-00173";38,3680706;-98,8399158;"swd"
"351011";1033972382;"15-009-14940";38,3682257;-98,5548627;"swd"
"351043";1033972452;"15-019-26718";37,1741446;-95,981569;"swd"
"351125";1033972616;"15-039-20965";39,6233352;-100,5989345;"swd"
"351132";1033972634;"15-051-05293";38,8063756;-99,4143417;"swd"
"351137";1033972644;"15-051-22822";38,791168;-99,35014;"swd"
"351139";1033972648;"15-051-24292";39,0423077;-99,2516015;"swd"
"351151";1033972674;"15-055-21186";37,9123968;-100,7270428;"swd"
"351175";1033972722;"15-059-19381";38,7186298;-95,1326849;"swd"
"351314";1033973003;"15-059-25116";38,5170714;-95,1169938;"swd"
"351326";1033973033;"15-065-21799";39,3677708;-99,7102858;"swd"
"351339";1033973062;"15-071-20272";38,4938529;-101,6661885;"swd"
"351351";1033973088;"15-077-21549";37,21825;-98,1549;"swd"
"351352";1033973090;"15-081-20462";37,436776;-100,8272081;"swd"
"351363";1033973112;"15-083-10103";38,1188098;-99,7179242;"swd"
"351364";1033973114;"15-083-10254";38,1221922;-99,7315045;"swd"
