"";"KID";"API_NUMBER_SIMPLE";"LATITUDE";"LONGITUDE";"swd_inj_ci"
"8061";1029101546;"15-163-30112";39,1959659;-99,4864196;"swd"
"13699";1041109657;"15-163-30166";39,1861683;-99,4735822;"swd"
"13957";1042134891;"15-163-30210";39,2841682;-99,1793417;"swd"
"16496";1044940370;"15-163-30230";39,2840479;-99,4734021;"swd"
"7747";1028226384;"15-163-30336";39,5543338;-99,5634763;"swd"
"7017";1026527390;"15-163-30337";39,1444715;-99,4290703;"swd"
"11923";1036878524;"15-163-30338";39,3007705;-99,4638827;"swd"
"17128";1045573556;"15-163-60002";39,2390293;-99,3875565;"swd"
"6395";1006820306;"15-163-70012";39,5009183;-99,5171289;"swd"
"7547";1028090306;"15-165-00010";38,6471199;-99,1426818;"swd"
"7318";1027706319;"15-165-00030";38,4775395;-99,3095723;"swd"
"17538";1046093474;"15-165-00033";38,470951;-99,1169293;"swd"
"12427";1037338680;"15-165-00115";38,4892877;-99,3038682;"swd"
"17525";1046092244;"15-165-00118";38,4563026;-99,0867223;"swd"
"17508";1046090393;"15-165-00173";38,4156259;-99,5557278;"swd"
"17520";1046092236;"15-165-00196";38,4801394;-99,1307658;"swd"
"14462";1043235775;"15-165-00203";38,4064638;-99,5301357;"swd"
"13637";1040927372;"15-165-00218";38,6917161;-99,491149;"swd"
"17509";1046090394;"15-165-00222";38,5838135;-99,3842483;"swd"
"2700";1002942664;"15-165-00252";38,6826095;-99,2708582;"swd"
"11662";1036436485;"15-165-00311";38,6898369;-99,2822861;"swd"
"7642";1028142081;"15-165-01635";38,3692753;-99,0772788;"swd"
"17539";1046093475;"15-165-01800";38,474499;-99,0984976;"swd"
"17521";1046092237;"15-165-01810";38,461791;-99,1075921;"swd"
"2702";1002942831;"15-165-01817";38,5010334;-99,2982564;"swd"
"17522";1046092238;"15-165-01876";38,5593279;-99,5849676;"swd"
"973";1001294896;"15-165-01878";38,4608619;-99,0983674;"swd"
"17507";1046090387;"15-165-01890";38,3954844;-99,5459686;"swd"
"17513";1046090401;"15-165-01927";38,3637596;-99,0610229;"swd"
"17514";1046090402;"15-165-01985";38,351092;-99,0538994;"swd"
"17515";1046090403;"15-165-01999";38,4174597;-99,5580816;"swd"
"971";1001294815;"15-165-02127";38,465151;-99,0590592;"swd"
"17535";1046092259;"15-165-02185";38,4599514;-99,0960458;"swd"
"14116";1042374875;"15-165-02204";38,4973966;-99,2970647;"swd"
"17526";1046092245;"15-165-02212";38,4775624;-99,3118781;"swd"
"2703";1002942842;"15-165-02226";38,6893604;-99,2365106;"swd"
"12910";1038337454;"15-165-19008";38,587726;-99,3843333;"swd"
"17352";1046070361;"15-165-19053";38,5376485;-99,0614465;"swd"
"17500";1046087965;"15-165-19054";38,5083007;-99,5843074;"swd"
"17517";1046090405;"15-165-19055";38,4065722;-99,5698095;"swd"
"17518";1046090406;"15-165-19056";38,3792449;-99,5507345;"swd"
"17527";1046092246;"15-165-19057";38,5684667;-99,5780412;"swd"
"969";1001294501;"15-165-19058";38,6889313;-99,3448553;"swd"
"17528";1046092249;"15-165-19059";38,4751115;-99,0556943;"swd"
"17980";1046276582;"15-165-19060";38,6443882;-99,1415175;"swd"
"17530";1046092251;"15-165-20027";38,5037321;-99,2959781;"swd"
"17501";1046087966;"15-165-20048";38,6137938;-99,4584563;"swd"
"7641";1028142073;"15-165-20082";38,6193624;-99,4492067;"swd"
"4791";1006129848;"15-165-20097";38,616609;-99,4457132;"swd"
"4792";1006129892;"15-165-20119";38,5974756;-99,4677605;"swd"
"4793";1006129912;"15-165-20129";38,463475;-99,2692323;"swd"
"12326";1037335293;"15-165-20141";38,3901;-99,54845;"swd"
"4794";1006129999;"15-165-20179";38,5802041;-99,5516969;"swd"
"18140";1046458434;"15-165-20187";38,5769542;-99,5519565;"swd"
"4795";1006130048;"15-165-20205";38,4485007;-99,5169505;"swd"
"7652";1028144084;"15-165-20209";38,4310345;-99,5503569;"swd"
"3102";1005450617;"15-165-20251";38,6948262;-99,4784995;"swd"
"12328";1037335320;"15-165-20260";38,6538051;-99,4733675;"swd"
"4796";1006130159;"15-165-20264";38,4174633;-99,5050257;"swd"
"4797";1006130163;"15-165-20266";38,3694126;-99,5592547;"swd"
"12327";1037335311;"15-165-20273";38,3538617;-99,0723635;"swd"
"12389";1037336308;"15-165-20294";38,6011614;-99,5668974;"swd"
"17531";1046092252;"15-165-20309";38,4854635;-99,1100523;"swd"
"4799";1006130327;"15-165-20350";38,4430636;-99,5180802;"swd"
"4800";1006130353;"15-165-20363";38,5621264;-99,3658629;"swd"
"7572";1028097130;"15-165-20405";38,4329474;-99,5526673;"swd"
"967";1001293002;"15-165-20407";38,3569526;-99,5474563;"swd"
"4801";1006130445;"15-165-20410";38,42107;-99,54105;"swd"
"17502";1046087967;"15-165-20465";38,6850485;-99,1217763;"swd"
"7653";1028144086;"15-165-20532";38,4088;-99,48398;"swd"
"18415";1046542107;"15-165-20535";38,4477058;-99,0347411;"swd"
"4802";1006130765;"15-165-20580";38,5374773;-99,0693255;"swd_class1"
"4803";1006130781;"15-165-20588";38,6159729;-99,2101034;"swd"
"10430";1035119483;"15-165-20635";38,3604852;-99,5702715;"swd"
"8399";1030615517;"15-165-20647";38,6895864;-99,2365692;"swd"
"13271";1039399171;"15-165-20651";38,6446642;-99,4874289;"swd"
"4806";1006130919;"15-165-20658";38,3603039;-99,5726153;"swd"
"11731";1036446357;"15-165-20659";38,4542963;-99,2680956;"swd"
"10253";1034870630;"15-165-20691";38,6807705;-99,2708655;"swd"
"2704";1002942868;"15-165-20766";38,3701234;-99,5653023;"swd"
"4808";1006131159;"15-165-20782";38,5525967;-99,3771267;"swd"
"4809";1006131161;"15-165-20783";38,5777914;-99,4326198;"swd"
"8694";1031421086;"15-165-20794";38,5176791;-99,2893153;"swd"
"9512";1033440462;"15-165-20879";38,4487374;-99,0462789;"swd"
"15115";1044060575;"15-165-20895";38,5546765;-99,3620848;"swd"
"4811";1006131376;"15-165-20897";38,4713553;-99,2814746;"swd"
"17505";1046087990;"15-165-20909";38,6653206;-99,1555504;"swd"
"10254";1034870634;"15-165-20911";38,661035;-99,4986894;"swd"
"968";1001293505;"15-165-20916";38,3643839;-99,466529;"swd"
"11990";1037024660;"15-165-20964";38,6591736;-99,4957427;"swd"
"17506";1046087991;"15-165-20970";38,6391418;-99,4875333;"swd"
"10268";1034873120;"15-165-21002";38,6610457;-99,4894585;"swd"
"4815";1006131605;"15-165-21024";38,6420551;-99,2066413;"swd"
"7203";1027625393;"15-165-21044";38,6922617;-99,3627808;"swd"
"4816";1006131647;"15-165-21046";38,692782;-99,3650887;"swd"
"4817";1006131759;"15-165-21111";38,3493406;-99,0688569;"swd"
"4818";1006131841;"15-165-21153";38,3920247;-99,4963762;"swd"
"12347";1037335827;"15-165-21175";38,4882153;-99,2912775;"swd"
"7546";1028090299;"15-165-21188";38,68836;-99,0758;"swd"
"4820";1006131941;"15-165-21206";38,5009556;-99,2915065;"swd"
"4821";1006131971;"15-165-21224";38,371971;-99,0762299;"swd"
"4822";1006132016;"15-165-21246";38,666445;-99,4824101;"swd"
"17519";1046090407;"15-165-21250";38,4634036;-99,0682625;"swd"
"17510";1046090395;"15-165-21304";38,6634089;-99,1403406;"swd"
"4824";1006132184;"15-165-21337";38,6597665;-99,1402932;"swd"
"4825";1006132238;"15-165-21365";38,4010166;-99,506982;"swd"
"8364";1030608641;"15-165-21373";38,4620357;-99,210767;"swd"
"4827";1006132302;"15-165-21398";38,5048794;-99,1781446;"swd"
"4828";1006132384;"15-165-21439";38,536204;-99,3334871;"swd"
"4829";1006132386;"15-165-21440";38,6231548;-99,4854067;"swd"
"12390";1037336313;"15-165-21467";38,4716887;-99,2726938;"swd"
"4830";1006132443;"15-165-21468";38,4691253;-99,2475565;"swd"
"14933";1044010428;"15-165-21508";38,408398;-99,4956453;"swd"
"9987";1033973984;"15-165-21512";38,6867467;-99,1535931;"swd"
"8693";1031421085;"15-165-21514";38,4666333;-99,5422805;"swd"
"4832";1006132544;"15-165-21520";38,4883212;-99,3004407;"swd"
"4833";1006132552;"15-165-21525";38,4551349;-99,2428055;"swd"
"4834";1006132645;"15-165-21572";38,6164748;-99,443822;"swd"
"9383";1032691855;"15-165-21591";38,39762;-99,51874;"swd"
"6611";1023732799;"15-165-21679";38,6461065;-99,2619672;"swd"
"13164";1039022240;"15-165-21732";38,6460373;-99,2550999;"swd"
"12561";1037649936;"15-165-21799";38,4569357;-99,2518848;"swd"
"16112";1044733790;"15-165-21803";38,4514465;-99,2451574;"swd"
"14156";1042540482;"15-165-21842";38,6306965;-99,0653543;"swd"
"15149";1044066260;"15-165-21850";38,4809953;-99,2845655;"swd"
"16202";1044784416;"15-165-21953";38,6389871;-99,0641649;"swd"
"15228";1044089970;"15-165-21967";38,5061251;-99,2807267;"swd"
"15564";1044168007;"15-165-21990";38,4548965;-99,0740743;"swd"
"15575";1044172353;"15-165-21992";38,6857977;-99,0806358;"swd"
"16099";1044682795;"15-165-22002";38,6363972;-99,0600858;"swd"
"18399";1046529382;"15-165-22024";38,3937032;-99,548865;"swd"
"16106";1044723358;"15-165-22050";38,6153356;-99,4677603;"swd"
"4837";1006132917;"15-165-30002";38,4955226;-99,167853;"swd"
"4838";1006132925;"15-165-30007";38,4593436;-99,4639948;"swd"
"12325";1037335289;"15-165-30023";38,6916579;-99,4912128;"swd"
"17981";1046276584;"15-165-30093";38,5386511;-99,0765034;"swd"
"4840";1006132987;"15-165-30095";38,3651348;-99,468075;"swd"
"17533";1046092255;"15-165-30130";38,6791628;-99,0383774;"swd"
"2705";1002942874;"15-165-30134";38,5802356;-99,5843751;"swd"
"4842";1006133069;"15-165-30140";38,3557714;-99,5761493;"swd"
"17511";1046090396;"15-165-30141";38,6973926;-99,5143086;"swd"
"4844";1006133073;"15-165-30142";38,6853302;-99,3495068;"swd"
"4845";1006133090;"15-165-30152";38,5405441;-99,0834418;"swd"
"4846";1006133106;"15-165-30160";38,6611753;-99,5276575;"swd"
"6165";1006801990;"15-165-70248";38,6932903;-99,4030952;"swd"
"6191";1006803664;"15-165-70377";38,5376485;-99,0614465;"swd"
"10815";1036120408;"15-165-90118";38,5151978;-99,078621;"swd"
"12410";1037337583;"15-165-90174";38,6137938;-99,4584563;"swd"
"2707";1002942966;"15-167-00009";38,7991682;-98,957575;"swd"
"12855";1038225553;"15-167-00063";38,7321868;-98,8781329;"swd"
"2708";1002943032;"15-167-00071";38,7863995;-98,8976614;"swd"
"2710";1002943070;"15-167-00107";38,763158;-98,6350044;"swd"
"2711";1002943087;"15-167-00123";38,7140889;-98,5890546;"swd"
"17930";1046225434;"15-167-00133";38,7012745;-98,9062788;"swd"
"9916";1033938063;"15-167-00193";38,8426985;-98,7609613;"swd"
"17826";1046134826;"15-167-00208";38,9736043;-99,0006467;"swd"
"2713";1002943262;"15-167-00289";38,8227414;-98,9829773;"swd"
"8953";1031536500;"15-167-00320";38,9974183;-98,7343805;"swd"
"9326";1032644866;"15-167-00387";38,783049;-98,7213684;"swd"
"2714";1002943385;"15-167-00410";38,8073474;-98,8927731;"swd"
"13159";1039022208;"15-167-00419";38,9991281;-98,9561002;"swd"
"17647";1046104042;"15-167-00448";38,9481652;-98,9164671;"swd"
"17878";1046186431;"15-167-00559";38,8645414;-98,8623493;"swd"
"13552";1040727425;"15-167-00561";38,7067562;-98,9712029;"swd"
"7069";1026605387;"15-167-00573";38,8066406;-98,7492912;"swd"
"2716";1002943558;"15-167-00575";38,8138054;-98,7981273;"swd"
"2717";1002943569;"15-167-00583";38,8659597;-98,9594495;"swd"
"13094";1038704781;"15-167-00604";38,7393069;-98,694731;"swd"
"17648";1046104043;"15-167-00634";38,7538587;-98,5232983;"swd"
"17867";1046185380;"15-167-00644";38,7067106;-98,8923318;"swd"
"8537";1031290007;"15-167-00686";38,7378365;-98,838115;"swd"
"13459";1040007966;"15-167-01002";38,77606;-98,81703;"swd"
"1067";1001300673;"15-167-01003";38,8800127;-98,9824294;"swd"
"13642";1040985755;"15-167-01008";38,8310802;-98,9329652;"swd"
"13176";1039083674;"15-167-01009";38,9210171;-98,8715667;"swd"
"11619";1036283210;"15-167-01015";38,7086974;-98,5702288;"swd"
"13544";1040725065;"15-167-01018";38,78072;-98,89775;"swd"
"8291";1030456193;"15-167-01020";38,7213324;-98,7782652;"swd"
"12101";1037034624;"15-167-01021";38,9845079;-98,9978485;"swd"
"12102";1037034628;"15-167-01023";38,9552873;-99,0333767;"swd"
"8534";1031068515;"15-167-01631";38,7094215;-98,6675141;"swd"
"8536";1031290005;"15-167-01632";38,7303232;-98,8406315;"swd"
"17007";1045141377;"15-167-01636";38,9099259;-98,8700052;"swd"
"2721";1002943729;"15-167-01644";38,6995463;-98,7741463;"swd"
"12107";1037034680;"15-167-01646";38,9009777;-98,8785354;"swd"
"6945";1025830055;"15-167-01656";38,8052793;-98,8906091;"swd"
"10619";1036041723;"15-167-01657";38,9699962;-99,0329058;"swd"
"17636";1046101158;"15-167-01676";38,7724119;-98,6916662;"swd"
"17899";1046202829;"15-167-01702";38,8283973;-98,9273796;"swd"
"1194";1001304619;"15-167-01789";39,0333282;-99,009473;"swd"
"13156";1039022054;"15-167-01811";39,0136581;-98,9817506;"swd"
"1024";1001299471;"15-167-01830";39,0026314;-99,0211331;"swd"
"1097";1001301325;"15-167-01831";39,0053507;-99,0211734;"swd"
"13161";1039022226;"15-167-01838";38,9980801;-99,0152977;"swd"
"17767";1046129439;"15-167-01916";38,9010944;-98,8878179;"swd"
"8242";1030386820;"15-167-01976";38,8882933;-98,8807973;"swd"
"7525";1028016345;"15-167-01985";38,8937319;-98,8877842;"swd"
"15695";1044198218;"15-167-02002";38,7041815;-98,6813254;"swd"
"13183";1039084201;"15-167-02012";38,8846503;-98,9131893;"swd"
"17808";1046132367;"15-167-02060";38,9556793;-98,9333904;"swd"
"12726";1037989802;"15-167-02080";38,911212;-99,0089373;"swd"
"1001";1001297805;"15-167-02119";38,8374486;-98,6469233;"swd"
"1119";1001301903;"15-167-02158";38,7849342;-98,6995946;"swd"
"1035";1001299760;"15-167-02170";38,7869015;-98,6866544;"swd"
"13267";1039341602;"15-167-02174";38,842946;-98,781841;"swd"
"1034";1001299701;"15-167-02185";38,8356402;-98,772524;"swd"
"1036";1001299810;"15-167-02377";38,8147083;-98,7283924;"swd"
"14340";1042916986;"15-167-02383";38,8047097;-98,7121802;"swd"
"1037";1001299814;"15-167-02387";38,8047019;-98,7075472;"swd"
"1039";1001299823;"15-167-02390";38,7992712;-98,7122206;"swd"
"1201";1001304918;"15-167-02446";38,8101765;-98,7260675;"swd"
"8338";1030571740;"15-167-02480";38,8048033;-98,7666443;"swd"
"1004";1001298000;"15-167-02508";38,8120034;-98,7875816;"swd"
"7160";1026658874;"15-167-02581";38,8664895;-98,8507332;"swd"
"8907";1031523823;"15-167-02588";38,8599678;-98,8774285;"swd"
"12106";1037034678;"15-167-02624";38,8454304;-98,8616612;"swd"
"17800";1046132179;"15-167-02663";38,835567;-98,8393814;"swd"
"1204";1001304982;"15-167-02677";38,8327711;-98,8569551;"swd"
"18375";1046520956;"15-167-02680";38,8327101;-98,8662264;"swd"
"17842";1046135475;"15-167-02698";38,8300645;-98,9089005;"swd"
"14867";1043982112;"15-167-02711";38,8238333;-98,9238024;"swd"
"17812";1046132666;"15-167-02712";38,8211079;-98,9238864;"swd"
"994";1001296619;"15-167-02835";38,8028571;-98,9054999;"swd"
"14830";1043956313;"15-167-02836";38,8037669;-98,9077386;"swd"
"11399";1036126917;"15-167-02841";38,8100368;-98,9216409;"swd"
"7241";1027634747;"15-167-02851";38,8048325;-98,9250912;"swd"
"1182";1001304212;"15-167-02942";38,8552875;-98,9665561;"swd"
"13369";1039454429;"15-167-02960";38,8336365;-98,9457723;"swd"
"14964";1044030398;"15-167-02987";38,819247;-98,9354122;"swd"
"1048";1001300200;"15-167-03089";38,763225;-98,6718932;"swd"
"1049";1001300213;"15-167-03107";38,7467746;-98,6342582;"swd"
"1050";1001300217;"15-167-03114";38,7413066;-98,6692133;"swd"
"1051";1001300224;"15-167-03121";38,7376138;-98,6530772;"swd"
"1052";1001300232;"15-167-03129";38,7340125;-98,6483985;"swd"
"14431";1043171197;"15-167-03136";38,7323368;-98,6075054;"swd"
"1053";1001300262;"15-167-03160";38,723052;-98,6834107;"swd"
"8908";1031523825;"15-167-03307";38,7412532;-98,777767;"swd"
"10543";1035942331;"15-167-03322";38,7522277;-98,7890414;"swd"
"1056";1001300396;"15-167-03380";38,7393525;-98,8007657;"swd"
"17824";1046134821;"15-167-03415";38,7175705;-98,7275841;"swd"
"17882";1046186435;"15-167-03425";38,7175443;-98,7437807;"swd"
"17829";1046134829;"15-167-03427";38,7157314;-98,7438149;"swd"
"1060";1001300441;"15-167-03449";38,7212061;-98,7483734;"swd"
"1061";1001300454;"15-167-03479";38,7085799;-98,7647047;"swd"
"1062";1001300476;"15-167-03523";38,7593672;-98,8598553;"swd"
"13272";1039399176;"15-167-03530";38,7575539;-98,859886;"swd"
"14912";1043999511;"15-167-03550";38,7684365;-98,8515054;"swd"
"17604";1046096941;"15-167-03581";38,7450233;-98,8437434;"swd"
"13326";1039405144;"15-167-03727";38,7556902;-98,9698159;"swd"
"17688";1046112405;"15-167-03759";38,7568382;-98,6770413;"swd"
"17831";1046134831;"15-167-03813";38,879096;-99,0172462;"swd"
"10620";1036041725;"15-167-03827";38,7668285;-98,6480241;"swd"
"13395";1039803964;"15-167-03828";38,7159624;-98,6046897;"swd"
"1066";1001300612;"15-167-03837";38,7485161;-98,7775477;"swd"
"2709";1002943041;"15-167-03840";38,9500674;-98,9380446;"swd"
"14186";1042547456;"15-167-03868";39,0937128;-98,9900425;"swd"
"1002";1001297958;"15-167-03876";39,0553675;-98,9579524;"swd"
"1016";1001298944;"15-167-03887";38,9151079;-99,0123276;"swd"
"17716";1046116473;"15-167-03896";38,9083695;-98,9288822;"swd"
"1147";1001302775;"15-167-03914";38,8768957;-98,9411623;"swd"
"17768";1046129440;"15-167-03917";38,8752183;-98,9359794;"swd"
"1148";1001302848;"15-167-03928";38,8283444;-98,8028626;"swd"
"1149";1001302863;"15-167-03936";38,8247538;-98,7632255;"swd"
"1038";1001299820;"15-167-03946";38,801084;-98,7122071;"swd"
"1040";1001299901;"15-167-03950";38,8102401;-98,7689893;"swd"
"17678";1046107047;"15-167-03952";38,8110697;-98,7923112;"swd"
"17801";1046132180;"15-167-03980";38,8627451;-98,9052405;"swd"
"13215";1039253884;"15-167-04003";38,8444675;-98,8740987;"swd"
"18005";1046402125;"15-167-04006";38,8517765;-98,8832861;"swd"
"5432";1006514357;"15-167-04008";38,8426445;-98,8706635;"swd"
"1203";1001304981;"15-167-04016";38,8301096;-98,8440277;"swd"
"996";1001296808;"15-167-04034";38,8507177;-98,9896154;"swd"
"17970";1046272888;"15-167-04059";38,7920305;-98,9415106;"swd"
"1208";1001305161;"15-167-04060";38,7892767;-98,9461687;"swd"
"2724";1002943863;"15-167-04074";38,7467217;-98,6504616;"swd"
"17699";1046115419;"15-167-04088";38,7158858;-98,6465282;"swd"
"1071";1001300837;"15-167-04090";38,7213023;-98,6557055;"swd"
"1072";1001300839;"15-167-04092";38,7167619;-98,6658018;"swd"
"17787";1046131374;"15-167-04099";38,7194731;-98,671921;"swd"
"1074";1001300851;"15-167-04105";38,7157498;-98,6998291;"swd"
"1075";1001300854;"15-167-04108";38,699562;-98,6375054;"swd"
"1076";1001300871;"15-167-04127";38,7650488;-98,8165351;"swd"
"1077";1001300882;"15-167-04139";38,7449587;-98,7559796;"swd"
"1078";1001300885;"15-167-04143";38,7448825;-98,7561854;"swd"
"1079";1001300891;"15-167-04149";38,7521323;-98,8051652;"swd"
"1080";1001300894;"15-167-04152";38,7358257;-98,6483527;"swd"
"17949";1046244890;"15-167-04163";38,713937;-98,7207922;"swd"
"1081";1001300905;"15-167-04166";38,7174332;-98,7275867;"swd"
"1082";1001300907;"15-167-04169";38,7249926;-98,7621804;"swd"
"1083";1001300910;"15-167-04172";38,7067742;-98,8069164;"swd"
"2725";1002943888;"15-167-04225";38,7031471;-98,850714;"swd"
"17788";1046131375;"15-167-04247";38,7722503;-98,6498004;"swd"
"2726";1002943905;"15-167-04250";38,7358009;-98,6531095;"swd"
"10124";1034472188;"15-167-04267";38,7067585;-98,5514786;"swd"
"2727";1002943921;"15-167-04269";38,7386179;-98,8013689;"swd"
"17883";1046186436;"15-167-04275";38,7812734;-98,9265146;"swd"
"13541";1040724665;"15-167-04280";38,7664082;-98,8553476;"swd"
"1085";1001301012;"15-167-04287";38,7086116;-98,8621691;"swd"
"2728";1002943924;"15-167-04296";38,882885;-98,8691486;"swd"
"8512";1031003292;"15-167-04302";38,7993385;-98,7029738;"swd"
"1139";1001302638;"15-167-04353";38,9118843;-98,859964;"swd"
"17789";1046131376;"15-167-04356";38,8973846;-98,8480984;"swd"
"1131";1001302172;"15-167-04360";38,8923031;-98,8708402;"swd"
"1087";1001301089;"15-167-04374";38,7556974;-98,8679153;"swd"
"1025";1001299532;"15-167-04376";38,9025728;-98,8549211;"swd"
"17790";1046131377;"15-167-04384";38,884407;-98,8761754;"swd"
"17793";1046131636;"15-167-04387";38,8810721;-98,8645145;"swd"
"1118";1001301894;"15-167-04396";38,7976864;-98,6948821;"swd"
"1088";1001301113;"15-167-04405";38,750203;-98,7062837;"swd"
"1015";1001298851;"15-167-04413";38,9609441;-98,9333488;"swd"
"980";1001295621;"15-167-04418";38,8229724;-98,6539749;"swd"
"1089";1001301140;"15-167-04434";38,752322;-98,8334001;"swd"
"1090";1001301141;"15-167-04435";38,7429603;-98,843993;"swd"
"1091";1001301142;"15-167-04436";38,7465079;-98,8515044;"swd"
"1092";1001301154;"15-167-04449";38,738449;-98,8019531;"swd"
"9707";1033764451;"15-167-04488";38,8563566;-99,0019754;"swd"
"13374";1039799809;"15-167-04491";38,818347;-98,931484;"swd"
"17950";1046244891;"15-167-04499";38,7706399;-98,6846162;"swd"
"5427";1006514287;"15-167-04511";38,9608551;-99,0333096;"swd"
"17686";1046112399;"15-167-04516";38,8035624;-98,6808216;"swd"
"1033";1001299656;"15-167-04517";38,8123501;-98,6795593;"swd"
"17708";1046115870;"15-167-04536";38,7413028;-98,6668987;"swd"
"14196";1042549830;"15-167-04548";39,061066;-98,9880459;"swd"
"1095";1001301246;"15-167-04553";38,7353186;-98,7929385;"swd"
"8182";1030279844;"15-167-04561";38,7813536;-98,8977963;"swd"
"13538";1040724199;"15-167-04562";38,782927;-98,9183722;"swd"
"17125";1045572134;"15-167-04594";38,8121414;-98,6958676;"swd"
"6082";1006797163;"15-167-04595";38,8301979;-98,7748246;"swd"
"17791";1046131378;"15-167-04744";38,9301536;-98,924731;"swd"
"13508";1040718271;"15-167-04745";38,9319567;-98,9223969;"swd"
"17794";1046131637;"15-167-04768";38,8901062;-98,8831262;"swd"
"1142";1001302670;"15-167-04770";38,8937319;-98,8750276;"swd"
"1198";1001304793;"15-167-04771";38,8901062;-98,8831262;"swd"
"1135";1001302484;"15-167-04772";39,079163;-99,0112002;"swd"
"1195";1001304620;"15-167-04783";39,0359925;-99,0048057;"swd"
"1023";1001299470;"15-167-04790";39,0153224;-99,022483;"swd"
"981";1001295734;"15-167-04793";38,9917465;-99,014247;"swd"
"18228";1046474008;"15-167-04794";39,0405795;-99,0094211;"swd"
"1200";1001304803;"15-167-04804";38,8883518;-98,9248129;"swd"
"8782";1031513710;"15-167-04805";38,8957373;-98,9208334;"swd"
"1030";1001299592;"15-167-04808";38,8719602;-98,9131492;"swd"
"1032";1001299606;"15-167-04811";38,8810188;-98,8969926;"swd"
"13188";1039143640;"15-167-04812";38,88465;-98,90854;"swd"
"17702";1046115432;"15-167-04813";38,8827848;-98,8296135;"swd"
"1043";1001300041;"15-167-04832";38,8137898;-98,9157536;"swd"
"1158";1001303310;"15-167-04841";38,8600469;-98,9384225;"swd"
"17889";1046197215;"15-167-04843";38,83821;-98,9851088;"swd"
"1098";1001301398;"15-167-04870";38,7140613;-98,6500428;"swd"
"8533";1031068478;"15-167-04873";38,7131973;-98,6396554;"swd"
"1099";1001301402;"15-167-04875";38,7011962;-98,7000853;"swd"
"1100";1001301405;"15-167-04879";38,7057582;-98,677971;"swd"
"17673";1046107036;"15-167-04880";38,6975959;-98,6792556;"swd"
"1101";1001301415;"15-167-04891";38,7028909;-98,6442349;"swd"
"1102";1001301445;"15-167-04927";38,7010537;-98,8156716;"swd"
"1103";1001301446;"15-167-04928";38,7018078;-98,817325;"swd"
"1104";1001301447;"15-167-04929";38,7022559;-98,7972655;"swd"
"983";1001295784;"15-167-04935";38,8263173;-98,9573907;"swd"
"1105";1001301472;"15-167-04963";38,7760078;-98,8371605;"swd"
"1117";1001301864;"15-167-04996";38,7957197;-98,7215155;"swd"
"1106";1001301542;"15-167-05055";39,0080318;-98,9980114;"swd"
"17802";1046132181;"15-167-05082";38,9073791;-98,8773587;"swd"
"13710";1041111423;"15-167-05083";38,8718665;-99,0266546;"swd"
"7788";1028445041;"15-167-05131";39,0514778;-98,9487631;"swd"
"17951";1046244892;"15-167-05158";38,7667275;-98,8478439;"swd"
"17772";1046130392;"15-167-05164";38,7758761;-98,6486046;"swd"
"9080";1031896301;"15-167-05166";38,7717284;-98,6486481;"swd"
"1112";1001301648;"15-167-05174";38,7813831;-98,6648078;"swd"
"18207";1046472067;"15-167-05231";38,7878293;-98,6646776;"swd"
"14983";1044034049;"15-167-05272";38,8193234;-98,9273563;"swd"
"1115";1001301743;"15-167-05277";38,8147153;-98,9180735;"swd"
"15872";1044564358;"15-167-05321";38,8464174;-98,9401769;"swd"
"7322";1027706413;"15-167-05327";38,8245044;-98,9573983;"swd"
"1136";1001302579;"15-167-05346";39,06113;-99,0114408;"swd"
"13708";1041111409;"15-167-05386";38,8736793;-99,0266218;"swd"
"17689";1046112406;"15-167-05421";38,7902811;-98,714619;"swd"
"17773";1046130393;"15-167-05440";38,7557636;-98,7912897;"swd"
"1018";1001299162;"15-167-05452";38,7975797;-98,702989;"swd"
"15680";1044195186;"15-167-05459";38,7941364;-98,6891142;"swd"
"17832";1046134833;"15-167-05473";38,7558038;-98,7496766;"swd"
"11517";1036243999;"15-167-05479";38,8765582;-98,947502;"swd"
"1121";1001301937;"15-167-05497";38,7176661;-98,6685153;"swd"
"1206";1001305131;"15-167-05513";38,8318117;-98,9550047;"swd"
"991";1001296381;"15-167-05520";38,8363384;-98,9618906;"swd"
"17661";1046106839;"15-167-05524";38,8327189;-98,9678474;"swd"
"17870";1046185383;"15-167-05535";38,7195507;-98,6324317;"swd"
"1124";1001302015;"15-167-05587";38,8191914;-98,8231515;"swd"
"17809";1046132647;"15-167-05610";38,8738232;-98,9383013;"swd"
"12466";1037345188;"15-167-05634";38,71592;-98,63139;"swd"
"17803";1046132182;"15-167-05654";38,8517867;-98,8601373;"swd"
"13543";1040724675;"15-167-05672";38,7440775;-98,8637343;"swd"
"17795";1046131638;"15-167-05707";38,7575243;-98,7334509;"swd"
"17592";1046096302;"15-167-05716";38,8208814;-98,9539379;"swd"
"17844";1046135477;"15-167-05751";38,8882933;-98,8831166;"swd"
"13175";1039083673;"15-167-05797";38,9024082;-98,8865343;"swd"
"1031";1001299593;"15-167-05850";38,8737673;-98,9085171;"swd"
"12391";1037336315;"15-167-05888";38,9106882;-98,9200312;"swd"
"17845";1046135478;"15-167-05889";38,8901332;-98,8691272;"swd"
"1205";1001305063;"15-167-05921";38,8645696;-98,9395732;"swd"
"17880";1046186433;"15-167-05923";38,860499;-98,948292;"swd"
"17853";1046136759;"15-167-05926";38,8210013;-98,9388686;"swd"
"11810";1036556872;"15-167-05985";39,0243864;-98,9955373;"swd"
